0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
1.0000000e-02  1.6638080e-05  8.1482068e-05  -2.7103064e-05  -8.8000773e-05  8.5693873e-05  -2.9460091e-05  8.5297832e-05  1.9511615e-08  1.9784455e-04  6.5611277e-03  -1.2742320e-03  -1.8374184e-03  1.6788238e-03  -4.3824779e-06  1.7830235e-03  -1.0009935e-04  -8.0101027e-01  2.0903722e+00  -4.9909446e-01  1.2675994e+00  -1.7105100e-01  4.5633067e-01  1.1487364e-01  -4.2960280e-03  1.4228941e-05  8.5373752e-05  -2.8457936e-05  -8.5373752e-05  8.5373752e-05  -2.8457936e-05  8.5373752e-05  -0.0000000e+00  2.8173689e-04  1.6904235e-03  -5.6347486e-04  -1.6904235e-03  1.6904235e-03  -5.6347486e-04  1.6904235e-03  0.0000000e+00
2.0000000e-02  1.6043817e-05  1.0419192e-04  -3.5182224e-05  -9.4845777e-05  1.0343118e-04  -3.3404645e-05  1.0318744e-04  1.5128910e-06  1.6398563e-04  9.5460751e-04  -6.6853835e-04  1.5728542e-03  1.8180593e-03  -3.8774784e-04  1.7479114e-03  6.5255017e-04  8.8917130e-08  7.4401712e-09  2.5932711e-08  -8.4969589e-07  5.1598131e-08  -1.2200326e-07  4.8314540e-07  -5.0706065e-07  1.7379058e-05  1.0427448e-04  -3.4758183e-05  -1.0427448e-04  1.0427448e-04  -3.4758183e-05  1.0427448e-04  -0.0000000e+00  3.4410602e-04  2.0646387e-03  -6.8821335e-04  -2.0646387e-03  2.0646387e-03  -6.8821335e-04  2.0646387e-03  0.0000000e+00
3.0000000e-02  1.6969471e-05  1.3463706e-04  -4.5043682e-05  -1.2323227e-04  1.2649040e-04  -4.1053976e-05  1.2743367e-04  -3.8522657e-09  5.2970128e-04  2.2021371e-03  -7.7924942e-04  -2.4928551e-03  2.5619350e-03  -8.5473109e-04  2.4925968e-03  -2.6541317e-05  1.1872713e+00  -2.7103405e+00  6.7634809e-01  -1.5382670e+00  2.2756364e-01  -5.2019278e-01  -1.3077507e-01  2.8529432e-03  2.1226518e-05  1.2735927e-04  -4.2453116e-05  -1.2735927e-04  1.2735927e-04  -4.2453116e-05  1.2735927e-04  -0.0000000e+00  4.2027981e-04  2.5216820e-03  -8.4056122e-04  -2.5216820e-03  2.5216820e-03  -8.4056122e-04  2.5216820e-03  0.0000000e+00
4.0000000e-02  2.4648812e-05  1.5771691e-04  -5.2126302e-05  -1.5427373e-04  1.5505407e-04  -5.1865200e-05  1.5561221e-04  -3.9730507e-08  1.0094497e-03  2.3014268e-03  4.6039092e-05  -3.3595524e-03  2.7084781e-03  -1.6192533e-03  3.3237838e-03  -1.5477971e-04  9.7128145e-01  -2.1287604e+00  5.7785504e-01  -1.2252096e+00  1.8436195e-01  -4.3342409e-01  -1.1221616e-01  7.9241636e-03  2.5925662e-05  1.5555417e-04  -5.1851423e-05  -1.5555417e-04  1.5555417e-04  -5.1851423e-05  1.5555417e-04  -0.0000000e+00  5.1331267e-04  3.0798799e-03  -1.0266273e-03  -3.0798799e-03  3.0798799e-03  -1.0266273e-03  3.0798799e-03  0.0000000e+00
5.0000000e-02  3.5178560e-05  1.8329907e-04  -6.1208576e-05  -1.9443563e-04  1.9121693e-04  -6.2365168e-05  1.8978019e-04  -3.7222235e-08  9.4495037e-04  2.8566998e-03  -1.0702406e-03  -4.9181560e-03  4.4247760e-03  8.9260806e-04  3.6359741e-03  -2.6890438e-05  -8.9146855e-01  2.1842206e+00  -4.9624759e-01  1.2241747e+00  -1.3934089e-01  4.3852487e-01  1.2571112e-01  -2.8499177e-03  3.1664980e-05  1.8999012e-04  -6.3330082e-05  -1.8999012e-04  1.8999012e-04  -6.3330082e-05  1.8999012e-04  -0.0000000e+00  6.2693429e-04  3.7616105e-03  -1.2538710e-03  -3.7616105e-03  3.7616105e-03  -1.2538710e-03  3.7616105e-03  0.0000000e+00
6.0000000e-02  4.3213220e-05  2.2391825e-04  -7.4585313e-05  -2.3661408e-04  2.3289927e-04  -7.8919620e-05  2.3198135e-04  -1.6361573e-08  6.7593577e-04  4.7212661e-03  -1.5788394e-03  -4.4891683e-03  4.6441090e-03  -1.4068648e-03  4.6599150e-03  -4.0440342e-05  -6.0949112e-01  1.4784104e+00  -3.3985797e-01  8.2873309e-01  -9.8843129e-02  2.9041801e-01  8.3256049e-02  -1.8104651e-03  3.8674659e-05  2.3204825e-04  -7.7349465e-05  -2.3204825e-04  2.3204825e-04  -7.7349465e-05  2.3204825e-04  -0.0000000e+00  7.6569866e-04  4.5941978e-03  -1.5314003e-03  -4.5941978e-03  4.5941978e-03  -1.5314003e-03  4.5941978e-03  0.0000000e+00
7.0000000e-02  4.8677917e-05  2.8081072e-04  -9.3623431e-05  -2.8484544e-04  2.8364139e-04  -9.4971916e-05  2.8339500e-04  -2.8494162e-09  5.1030918e-04  6.3555452e-03  -2.1584637e-03  -5.1857183e-03  5.5114558e-03  -1.7117306e-03  5.6547984e-03  -4.9809780e-05  -1.5248662e-01  3.7987550e-01  -8.2089340e-02  2.0185231e-01  -1.9139738e-02  7.0383300e-02  2.3878948e-02  -3.4518369e-04  4.7235790e-05  2.8341510e-04  -9.4471761e-05  -2.8341510e-04  2.8341510e-04  -9.4471761e-05  2.8341510e-04  -0.0000000e+00  9.3516589e-04  5.6110025e-03  -1.8703354e-03  -5.6110025e-03  5.6110025e-03  -1.8703354e-03  5.6110025e-03  0.0000000e+00
8.0000000e-02  5.5416651e-05  3.4960011e-04  -1.1706712e-04  -3.4744211e-04  3.4837116e-04  -1.1090313e-04  3.4855987e-04  -1.3271783e-06  7.8266417e-04  7.0201737e-03  -2.8692134e-03  -9.0237240e-03  9.6337711e-03  1.1867766e-03  9.2962815e-03  -1.3169011e-03  1.6883984e-01  -3.7617641e-01  9.6418285e-02  -2.3632402e-01  3.4749440e-02  -8.2839208e-02  -1.3627102e-02  -3.1131821e-03  5.7691620e-05  3.4615016e-04  -1.1538346e-04  -3.4615016e-04  3.4615016e-04  -1.1538346e-04  3.4615016e-04  -0.0000000e+00  1.1421239e-03  6.8527518e-03  -2.2842521e-03  -6.8527518e-03  6.8527518e-03  -2.2842521e-03  6.8527518e-03  0.0000000e+00
9.0000000e-02  6.8667427e-05  4.2542867e-04  -1.4196833e-04  -4.2083644e-04  4.2260094e-04  -1.4051411e-04  4.2249374e-04  3.1930727e-07  1.3411730e-03  7.6542276e-03  -2.2177432e-03  -8.7777876e-03  8.8166440e-03  -1.4673583e-03  7.8479177e-03  3.4300200e-04  1.8536208e-01  -4.7580356e-01  1.5357637e-01  -2.2652623e-01  2.9184321e-02  -1.4354696e-01  -2.4142182e-02  1.3726964e-02  7.0461266e-05  4.2276813e-04  -1.4092280e-04  -4.2276813e-04  4.2276813e-04  -1.4092280e-04  4.2276813e-04  -0.0000000e+00  1.3948585e-03  8.3691614e-03  -2.7897222e-03  -8.3691614e-03  8.3691614e-03  -2.7897222e-03  8.3691614e-03  0.0000000e+00
1.0000000e-01  8.8344211e-05  5.1248195e-04  -1.7051894e-04  -5.1872114e-04  5.1676900e-04  -1.7307097e-04  5.1628651e-04  -3.2272012e-10  2.0954787e-03  9.6662256e-03  -2.8298572e-03  -1.0888255e-02  1.0310696e-02  -4.2121930e-03  9.9463772e-03  1.9746245e-04  -1.4331681e-01  2.9439882e-01  -1.0602344e-01  1.8739441e-01  1.0243875e-02  8.3367100e-02  4.8562119e-02  1.7446895e-04  8.6056456e-05  5.1633939e-04  -1.7211324e-04  -5.1633939e-04  5.1633939e-04  -1.7211324e-04  5.1633939e-04  -0.0000000e+00  1.7034830e-03  1.0220911e-02  -3.4069724e-03  -1.0220911e-02  1.0220911e-02  -3.4069724e-03  1.0220911e-02  0.0000000e+00
1.1000000e-01  1.0999337e-04  6.2178285e-04  -2.0723007e-04  -6.3576108e-04  6.3144757e-04  -2.1206976e-04  6.3046326e-04  -9.5915470e-08  2.1456660e-03  1.2360891e-02  -4.1027596e-03  -1.2754748e-02  1.2789528e-02  -4.0213723e-03  1.2810614e-02  1.5609500e-04  -1.1659480e+00  2.8598628e+00  -6.4219268e-01  1.5688487e+00  -1.6998920e-01  5.4787283e-01  1.6285992e-01  -1.1807118e-03  1.0510194e-04  6.3061247e-04  -2.1020429e-04  -6.3061247e-04  6.3061247e-04  -2.1020429e-04  6.3061247e-04  -0.0000000e+00  2.0803390e-03  1.2482050e-02  -4.1606859e-03  -1.2482050e-02  1.2482050e-02  -4.1606859e-03  1.2482050e-02  0.0000000e+00
1.2000000e-01  1.3253565e-04  7.6262036e-04  -2.5417660e-04  -7.7427176e-04  7.7090142e-04  -2.5804975e-04  7.7006669e-04  -4.4866638e-08  2.2042267e-03  1.3360417e-02  -5.7711846e-03  -1.4635245e-02  1.4333297e-02  -4.5635609e-03  1.5870993e-02  8.8284615e-04  -6.1034358e-01  1.5457887e+00  -3.5062628e-01  8.3299924e-01  -9.0894096e-02  2.8645282e-01  9.9218809e-02  3.0708588e-03  1.2836039e-04  7.7016335e-04  -2.5672128e-04  -7.7016335e-04  7.7016335e-04  -2.5672128e-04  7.7016335e-04  -0.0000000e+00  2.5404846e-03  1.5242927e-02  -5.0809788e-03  -1.5242927e-02  1.5242927e-02  -5.0809788e-03  1.5242927e-02  0.0000000e+00
1.3000000e-01  1.5805326e-04  9.3684062e-04  -3.1226464e-04  -9.4181789e-04  9.4058039e-04  -3.1407647e-04  9.4050483e-04  -6.6549048e-08  2.4986079e-03  1.4854035e-02  -5.8747086e-03  -1.7758290e-02  1.8512261e-02  -6.1153254e-03  1.8495233e-02  -8.7263566e-05  -2.0238469e-01  5.6677217e-01  -1.3075248e-01  2.8442870e-01  -2.0017307e-02  1.0262533e-01  3.0474051e-02  -1.8946421e-03  1.5676272e-04  9.4057753e-04  -3.1352604e-04  -9.4057753e-04  9.4057753e-04  -3.1352604e-04  9.4057753e-04  -0.0000000e+00  3.1022880e-03  1.8613751e-02  -6.2045878e-03  -1.8613751e-02  1.8613751e-02  -6.2045878e-03  1.8613751e-02  0.0000000e+00
